run_order,instance,family,scale,variant,noise_percent,variables,clauses,cnf_sha256,expected_result,repetition,timeout_seconds,solver,solver_version,binary_sha256,seed,runtime_ms,status,timed_out,exit_code,peak_rss_kb,conflicts,decisions,propagations,raw_log,benefit_gate_decision,benefit_gate_ms,benefit_gate_reason,boxes_found,fallback_cdcl_ms,fallback_exit_code,fallback_status,fallback_timed_out,fallback_used,final_result,flow_edges,flow_ms,flow_nodes,gate_decision,gate_ms,gate_reason,gate_signals,maximum_flow,recovery_ms,recovery_reason,recovery_status,registry_ms,registry_reason,registry_status,resources_found,structural_result,total_demand,total_lkk_hybrid_ms,witness_file,witness_valid,total_lkk_end_to_end_ms
110,013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,0,400,1704,81ee1ff3b3f6ddccce89ed1f0c5397ae725cc4d9e34a45162479340aa418e52c,SATISFIABLE,1,5.0,lkk_hybrid,,,1,1071.745955,SATISFIABLE,False,0,19364,52,46191,1701573,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/hybrid/00110__013_random_3sat_planted_sat_scale400_noise0__lkk_hybrid__seed1__rep1.log,RUN_LKK,0.010381,"deterministic_accept(signal_count=422,clauses=1704)",0,870.269102,10,SATISFIABLE,False,True,SATISFIABLE,0,0.0,0,RUN_LKK,8.450676,monotone_cardinality_signal,"{""estimated_resolution_pairs"":16015,""mirror_pairs"":0,""mixed_clauses"":1282,""monotone_negative_clauses"":216,""monotone_positive_clauses"":206}",,5.872536,fixed_point,COMPLETE,30.990595,no_sound_exact_r_boxes,UNKNOWN,0,UNKNOWN,,937.779133,,False,1071.745955
111,013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,0,400,1704,81ee1ff3b3f6ddccce89ed1f0c5397ae725cc4d9e34a45162479340aa418e52c,SATISFIABLE,1,5.0,cadical,3.0.1,77236219227fe9bc340e54563f347e2ec1b60f0189a076899dd82340fd3a304d,1,821.814503,SATISFIABLE,False,10,5652,52,46191,1701573,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/direct/00111__013_random_3sat_planted_sat_scale400_noise0__cadical__seed1__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,0,400,1704,81ee1ff3b3f6ddccce89ed1f0c5397ae725cc4d9e34a45162479340aa418e52c,SATISFIABLE,1,5.0,lkk_hybrid,,,2,1021.593216,SATISFIABLE,False,0,19504,22,45612,1687887,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/hybrid/00112__013_random_3sat_planted_sat_scale400_noise0__lkk_hybrid__seed2__rep1.log,RUN_LKK,0.011835,"deterministic_accept(signal_count=422,clauses=1704)",0,770.002244,10,SATISFIABLE,False,True,SATISFIABLE,0,0.0,0,RUN_LKK,11.03018,monotone_cardinality_signal,"{""estimated_resolution_pairs"":16015,""mirror_pairs"":0,""mixed_clauses"":1282,""monotone_negative_clauses"":216,""monotone_positive_clauses"":206}",,7.35371,fixed_point,COMPLETE,31.930942,no_sound_exact_r_boxes,UNKNOWN,0,UNKNOWN,,845.811379,,False,1021.593216
113,013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,0,400,1704,81ee1ff3b3f6ddccce89ed1f0c5397ae725cc4d9e34a45162479340aa418e52c,SATISFIABLE,1,5.0,cadical,3.0.1,77236219227fe9bc340e54563f347e2ec1b60f0189a076899dd82340fd3a304d,2,871.21843,SATISFIABLE,False,10,5316,22,45612,1687887,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/direct/00113__013_random_3sat_planted_sat_scale400_noise0__cadical__seed2__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,0,400,1704,81ee1ff3b3f6ddccce89ed1f0c5397ae725cc4d9e34a45162479340aa418e52c,SATISFIABLE,1,5.0,kissat,4.0.4,e3d85acb36b9feb1828cedbfca70941efe69f76dc80fa99273e60ed0ed73e168,2,2077.010956,SATISFIABLE,False,10,5596,72282,118280,4597206,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/direct/00114__013_random_3sat_planted_sat_scale400_noise0__kissat__seed2__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,0,400,1704,81ee1ff3b3f6ddccce89ed1f0c5397ae725cc4d9e34a45162479340aa418e52c,SATISFIABLE,1,5.0,cadical,3.0.1,77236219227fe9bc340e54563f347e2ec1b60f0189a076899dd82340fd3a304d,3,820.745891,SATISFIABLE,False,10,5380,74,45531,1694186,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/direct/00115__013_random_3sat_planted_sat_scale400_noise0__cadical__seed3__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,0,400,1704,81ee1ff3b3f6ddccce89ed1f0c5397ae725cc4d9e34a45162479340aa418e52c,SATISFIABLE,1,5.0,kissat,4.0.4,e3d85acb36b9feb1828cedbfca70941efe69f76dc80fa99273e60ed0ed73e168,3,720.907541,SATISFIABLE,False,10,4700,24105,41783,1560450,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/direct/00116__013_random_3sat_planted_sat_scale400_noise0__kissat__seed3__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,0,400,1704,81ee1ff3b3f6ddccce89ed1f0c5397ae725cc4d9e34a45162479340aa418e52c,SATISFIABLE,1,5.0,lkk_hybrid,,,3,1072.884834,SATISFIABLE,False,0,19484,74,45531,1694186,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/hybrid/00117__013_random_3sat_planted_sat_scale400_noise0__lkk_hybrid__seed3__rep1.log,RUN_LKK,0.022117,"deterministic_accept(signal_count=422,clauses=1704)",0,870.228548,10,SATISFIABLE,False,True,SATISFIABLE,0,0.0,0,RUN_LKK,8.385111,monotone_cardinality_signal,"{""estimated_resolution_pairs"":16015,""mirror_pairs"":0,""mixed_clauses"":1282,""monotone_negative_clauses"":216,""monotone_positive_clauses"":206}",,5.52236,fixed_point,COMPLETE,27.51875,no_sound_exact_r_boxes,UNKNOWN,0,UNKNOWN,,931.69995,,False,1072.884834
118,014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,0,800,3408,fd58df526220be8222552894f830e241112d40ed67fe266af712d63bfbbd1968,SATISFIABLE,1,5.0,lkk_hybrid,,,1,1122.49962,SATISFIABLE,False,0,20268,114,40743,1968105,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/hybrid/00118__014_random_3sat_planted_sat_scale800_noise0__lkk_hybrid__seed1__rep1.log,RUN_LKK,0.008907,"deterministic_accept(signal_count=863,clauses=3408)",0,819.855737,10,SATISFIABLE,False,True,SATISFIABLE,0,0.0,0,RUN_LKK,19.122417,monotone_cardinality_signal,"{""estimated_resolution_pairs"":32412,""mirror_pairs"":1,""mixed_clauses"":2547,""monotone_negative_clauses"":438,""monotone_positive_clauses"":423}",,13.702469,fixed_point,COMPLETE,123.929801,no_sound_exact_r_boxes,UNKNOWN,0,UNKNOWN,,1003.081221,,False,1122.49962
119,014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,0,800,3408,fd58df526220be8222552894f830e241112d40ed67fe266af712d63bfbbd1968,SATISFIABLE,1,5.0,cadical,3.0.1,77236219227fe9bc340e54563f347e2ec1b60f0189a076899dd82340fd3a304d,1,821.23078,SATISFIABLE,False,10,6348,114,40743,1968105,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/direct/00119__014_random_3sat_planted_sat_scale800_noise0__cadical__seed1__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,0,800,3408,fd58df526220be8222552894f830e241112d40ed67fe266af712d63bfbbd1968,SATISFIABLE,1,5.0,kissat,4.0.4,e3d85acb36b9feb1828cedbfca70941efe69f76dc80fa99273e60ed0ed73e168,1,167.575985,SATISFIABLE,False,10,2516,3004,7206,292207,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/direct/00120__014_random_3sat_planted_sat_scale800_noise0__kissat__seed1__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,0,800,3408,fd58df526220be8222552894f830e241112d40ed67fe266af712d63bfbbd1968,SATISFIABLE,1,5.0,cadical,3.0.1,77236219227fe9bc340e54563f347e2ec1b60f0189a076899dd82340fd3a304d,2,820.705306,SATISFIABLE,False,10,6272,160,37827,1968357,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/direct/00121__014_random_3sat_planted_sat_scale800_noise0__cadical__seed2__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,0,800,3408,fd58df526220be8222552894f830e241112d40ed67fe266af712d63bfbbd1968,SATISFIABLE,1,5.0,kissat,4.0.4,e3d85acb36b9feb1828cedbfca70941efe69f76dc80fa99273e60ed0ed73e168,2,166.956214,SATISFIABLE,False,10,2696,3971,8875,465200,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/direct/00122__014_random_3sat_planted_sat_scale800_noise0__kissat__seed2__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,0,800,3408,fd58df526220be8222552894f830e241112d40ed67fe266af712d63bfbbd1968,SATISFIABLE,1,5.0,lkk_hybrid,,,2,1072.415945,SATISFIABLE,False,0,20068,160,37827,1968357,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/hybrid/00123__014_random_3sat_planted_sat_scale800_noise0__lkk_hybrid__seed2__rep1.log,RUN_LKK,0.012835,"deterministic_accept(signal_count=863,clauses=3408)",0,720.511211,10,SATISFIABLE,False,True,SATISFIABLE,0,0.0,0,RUN_LKK,18.445919,monotone_cardinality_signal,"{""estimated_resolution_pairs"":32412,""mirror_pairs"":1,""mixed_clauses"":2547,""monotone_negative_clauses"":438,""monotone_positive_clauses"":423}",,11.15111,fixed_point,COMPLETE,115.130945,no_sound_exact_r_boxes,UNKNOWN,0,UNKNOWN,,898.974247,,False,1072.415945
124,014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,0,800,3408,fd58df526220be8222552894f830e241112d40ed67fe266af712d63bfbbd1968,SATISFIABLE,1,5.0,kissat,4.0.4,e3d85acb36b9feb1828cedbfca70941efe69f76dc80fa99273e60ed0ed73e168,3,168.490428,SATISFIABLE,False,10,2520,2999,6606,295133,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/direct/00124__014_random_3sat_planted_sat_scale800_noise0__kissat__seed3__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,0,800,3408,fd58df526220be8222552894f830e241112d40ed67fe266af712d63bfbbd1968,SATISFIABLE,1,5.0,lkk_hybrid,,,3,1573.088555,SATISFIABLE,False,0,20036,90,57973,2665115,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/hybrid/00125__014_random_3sat_planted_sat_scale800_noise0__lkk_hybrid__seed3__rep1.log,RUN_LKK,0.013135,"deterministic_accept(signal_count=863,clauses=3408)",0,1221.488203,10,SATISFIABLE,False,True,SATISFIABLE,0,0.0,0,RUN_LKK,21.64419,monotone_cardinality_signal,"{""estimated_resolution_pairs"":32412,""mirror_pairs"":1,""mixed_clauses"":2547,""monotone_negative_clauses"":438,""monotone_positive_clauses"":423}",,13.491117,fixed_point,COMPLETE,131.060134,no_sound_exact_r_boxes,UNKNOWN,0,UNKNOWN,,1419.124959,,False,1573.088555
126,014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,0,800,3408,fd58df526220be8222552894f830e241112d40ed67fe266af712d63bfbbd1968,SATISFIABLE,1,5.0,cadical,3.0.1,77236219227fe9bc340e54563f347e2ec1b60f0189a076899dd82340fd3a304d,3,1223.332305,SATISFIABLE,False,10,6880,90,57973,2665115,results/phase3/20260816Tphase3benchmark01Z/logs/measurements/direct/00126__014_random_3sat_planted_sat_scale800_noise0__cadical__seed3__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
