instance,mode,seed,parse_ms,gate_ms,recovery_ms,registry_ms,flow_ms,witness_ms,fallback_ms,fallback_serialize_ms,fallback_overhead_ms,total_end_to_end_ms,structural_result,fallback_used,peak_rss_kb
flat200-20.cnf,C_lkk_cadical,1,2.83563,0.256453,0.624331,3.3218,0,0,16.729,0,0,25.8954,UNKNOWN,True,6428
flat200-20.cnf,D_lkk_kissat,1,3.0532,0.254931,0.6103,3.44744,0,0,51.4826,1.99977,23.4824,71.4707,UNKNOWN,True,5408
flat200-20.cnf,E_lkk_selector,1,4.06117,0.35378,0.815412,4.75472,0,0,64.3087,2.75053,27.0592,89.2352,UNKNOWN,True,5372
flat200-21.cnf,C_lkk_cadical,1,13.9485,0.382065,0.821104,4.25769,0,0,6.0098,0,0,27.2476,UNKNOWN,True,6472
flat200-21.cnf,D_lkk_kissat,1,2.91942,0.271041,0.648074,3.82541,0,0,32.5481,2.07882,14.6269,51.7271,UNKNOWN,True,5408
flat200-21.cnf,E_lkk_selector,1,2.8616,0.263185,0.621127,3.41053,0,0,29.8648,2.01961,11.8844,47.3105,UNKNOWN,True,5412
flat200-22.cnf,D_lkk_kissat,1,10.0664,0.272398,0.984591,3.45426,0,0,32.168,2.04646,14.2145,59.4316,UNKNOWN,True,5580
flat200-22.cnf,E_lkk_selector,1,4.43168,0.33147,0.848358,4.19654,0,0,47.9734,3.20792,21.1813,75.3468,UNKNOWN,True,5556
flat200-22.cnf,C_lkk_cadical,1,2.91983,0.266319,0.675911,3.46804,0,0,6.03301,0,0,14.6443,UNKNOWN,True,6548
flat200-25.cnf,E_lkk_selector,1,12.653,0.309111,0.714732,3.97855,0,0,62.3726,2.85548,25.2281,94.7517,UNKNOWN,True,5468
flat200-25.cnf,C_lkk_cadical,1,3.34732,0.283008,0.678118,3.46942,0,0,2.97968,0,0,12.4941,UNKNOWN,True,6356
flat200-25.cnf,D_lkk_kissat,1,3.78355,0.29918,0.692025,3.88023,0,0,55.43,2.39996,17.83,76.2492,UNKNOWN,True,5412
flat200-26.cnf,C_lkk_cadical,1,2.65735,0.254492,0.613724,3.44425,0,0,45.8728,0,0,55.168,UNKNOWN,True,6468
flat200-26.cnf,D_lkk_kissat,1,2.56536,0.241814,0.614703,3.1412,0,0,65.8952,1.90832,17.8035,83.1026,UNKNOWN,True,5612
flat200-26.cnf,E_lkk_selector,1,3.25556,0.275496,0.630173,3.42419,0,0,82.5246,2.18735,14.7119,106.552,UNKNOWN,True,5404
flat200-27.cnf,C_lkk_cadical,1,3.6536,0.30582,0.742037,3.73795,0,0,34.7136,0,0,44.7675,UNKNOWN,True,6632
flat200-27.cnf,D_lkk_kissat,1,3.86186,0.33453,0.764396,4.16006,0,0,55.776,2.62405,18.4,77.6462,UNKNOWN,True,5560
flat200-27.cnf,E_lkk_selector,1,2.80735,0.257514,0.62096,3.18511,0,0,42.5923,1.95865,14.5509,64.7177,UNKNOWN,True,5468
flat200-28.cnf,C_lkk_cadical,1,8.34807,0.275781,0.605465,3.30013,0,0,6.55038,0,0,20.9288,UNKNOWN,True,6080
flat200-28.cnf,D_lkk_kissat,1,3.02348,0.256333,0.627561,3.31973,0,0,36.4874,1.84529,18.3327,53.4439,UNKNOWN,True,5492
flat200-28.cnf,E_lkk_selector,1,3.19507,0.254646,0.636482,3.30166,0,0,37.0674,1.85475,18.9221,55.1561,UNKNOWN,True,5640
flat200-29.cnf,D_lkk_kissat,1,21.5957,0.597253,1.49649,7.81532,0,0,66.2688,5.89638,32.1652,120.573,UNKNOWN,True,5648
flat200-29.cnf,E_lkk_selector,1,2.86953,0.25693,0.620523,3.23784,0,0,37.454,1.97727,19.4312,54.59,UNKNOWN,True,5680
flat200-29.cnf,C_lkk_cadical,1,2.96079,0.25991,0.622414,3.25357,0,0,14.2322,0,0,23.1765,UNKNOWN,True,6516
flat200-3.cnf,E_lkk_selector,1,9.96834,0.279668,0.81689,3.45737,0,0,37.1893,1.93395,19.1233,63.8546,UNKNOWN,True,5560
flat200-3.cnf,C_lkk_cadical,1,3.4937,0.330505,0.712627,3.68369,0,0,37.9989,0,0,48.2164,UNKNOWN,True,6708
flat200-3.cnf,D_lkk_kissat,1,3.2284,0.251411,0.618607,3.30047,0,0,36.6842,1.71076,18.395,55.1833,UNKNOWN,True,5368
flat200-30.cnf,C_lkk_cadical,1,2.88373,0.293601,0.634314,3.36447,0,0,16.0187,0,0,25.2865,UNKNOWN,True,6604
flat200-30.cnf,D_lkk_kissat,1,3.94335,0.340822,0.800851,4.82778,0,0,46.5639,3.20218,19.7661,71.1174,UNKNOWN,True,5500
flat200-30.cnf,E_lkk_selector,1,2.96582,0.287076,0.654541,3.48856,0,0,36.5752,1.92408,18.4993,56.838,UNKNOWN,True,5480
flat200-32.cnf,C_lkk_cadical,1,3.16962,0.26911,0.639556,3.38711,0,0,2.92591,0,0,11.6077,UNKNOWN,True,6440
flat200-32.cnf,D_lkk_kissat,1,3.11705,0.265132,0.636387,3.25844,0,0,34.2098,2.03485,16.2447,53.1237,UNKNOWN,True,5560
flat200-32.cnf,E_lkk_selector,1,3.52831,0.326435,0.720004,3.65363,0,0,35.1906,2.17512,17.3658,57.3641,UNKNOWN,True,5492
flat200-33.cnf,C_lkk_cadical,1,11.1467,0.26915,0.663435,3.54031,0,0,33.7769,0,0,51.515,UNKNOWN,True,6700
flat200-33.cnf,D_lkk_kissat,1,2.64387,0.252623,0.597912,3.2851,0,0,30.2594,1.69888,11.9582,47.2313,UNKNOWN,True,5472
flat200-33.cnf,E_lkk_selector,1,2.90607,0.248917,0.634909,3.5367,0,0,28.9062,1.77924,10.6855,49.0174,UNKNOWN,True,5500
flat200-34.cnf,D_lkk_kissat,1,10.0457,0.253951,0.618243,3.51909,0,0,39.8684,2.14976,12.0182,65.5232,UNKNOWN,True,5400
flat200-34.cnf,E_lkk_selector,1,2.96289,0.265414,0.632611,3.3386,0,0,39.8259,2.47254,12.2985,56.9613,UNKNOWN,True,5608
flat200-34.cnf,C_lkk_cadical,1,2.96054,0.249227,0.608309,3.376,0,0,9.33498,0,0,17.5042,UNKNOWN,True,6292
flat200-35.cnf,E_lkk_selector,1,9.78193,0.248953,0.67789,3.66973,0,0,28.7921,2.05689,10.849,54.1086,UNKNOWN,True,5564
flat200-35.cnf,C_lkk_cadical,1,3.14053,0.275142,0.643615,3.5061,0,0,5.85488,0,0,14.5154,UNKNOWN,True,6256
flat200-35.cnf,D_lkk_kissat,1,2.51773,0.254294,0.625976,3.53062,0,0,29.3233,1.89482,11.2182,47.2877,UNKNOWN,True,5544
flat200-37.cnf,C_lkk_cadical,1,3.03025,0.298243,0.6218,3.3097,0,0,3.44979,0,0,11.8832,UNKNOWN,True,6504
flat200-37.cnf,D_lkk_kissat,1,2.66508,0.250482,0.619337,3.24294,0,0,32.0638,1.90332,13.9671,48.2221,UNKNOWN,True,5540
flat200-37.cnf,E_lkk_selector,1,3.92469,0.261989,0.724815,3.69418,0,0,39.68,2.17905,21.8591,60.0706,UNKNOWN,True,5416
flat200-38.cnf,C_lkk_cadical,1,3.34873,0.304459,0.710444,3.67736,0,0,7.94675,0,0,17.1472,UNKNOWN,True,6320
flat200-38.cnf,D_lkk_kissat,1,3.5286,0.305531,0.693496,3.72943,0,0,44.6448,2.52544,17.1702,65.9794,UNKNOWN,True,5312
flat200-38.cnf,E_lkk_selector,1,3.10551,0.264337,0.659351,3.43486,0,0,42.8505,1.83884,14.6893,62.0363,UNKNOWN,True,5440
flat200-39.cnf,C_lkk_cadical,1,9.72327,0.248813,0.599692,3.48068,0,0,64.4924,0,0,80.2747,UNKNOWN,True,6456
flat200-39.cnf,D_lkk_kissat,1,3.49257,0.265628,0.631921,3.34462,0,0,76.0962,2.13532,18.2315,96.498,UNKNOWN,True,5476
flat200-39.cnf,E_lkk_selector,1,2.90706,0.264523,0.667075,3.33489,0,0,81.7694,1.83177,23.6011,101.446,UNKNOWN,True,5560
flat200-4.cnf,D_lkk_kissat,1,11.4942,0.307628,0.783248,3.90972,0,0,28.9104,2.27512,11.1855,57.4473,UNKNOWN,True,5376
flat200-4.cnf,E_lkk_selector,1,2.78903,0.250376,0.665771,3.45495,0,0,30.1256,1.86555,11.9912,47.1425,UNKNOWN,True,5564
flat200-4.cnf,C_lkk_cadical,1,3.05939,0.290445,0.668647,3.42005,0,0,3.55823,0,0,12.0528,UNKNOWN,True,6516
flat200-43.cnf,E_lkk_selector,1,9.55779,0.305419,0.74703,4.26478,0,0,39.9092,2.41607,22.3253,66.6983,UNKNOWN,True,5376
flat200-43.cnf,C_lkk_cadical,1,3.2998,0.268547,0.641027,3.30821,0,0,11.2799,0,0,20.4998,UNKNOWN,True,6516
flat200-43.cnf,D_lkk_kissat,1,2.85805,0.258281,0.625437,3.45891,0,0,33.4774,1.71905,15.1964,52.0878,UNKNOWN,True,5444
flat200-44.cnf,C_lkk_cadical,1,2.72571,0.250263,0.612142,3.21049,0,0,11.7218,0,0,20.5773,UNKNOWN,True,6580
flat200-44.cnf,D_lkk_kissat,1,3.3665,0.271931,0.627751,3.49054,0,0,40.1421,2.08584,22.2279,62.2867,UNKNOWN,True,5368
flat200-44.cnf,E_lkk_selector,1,2.75302,0.329548,0.663837,3.39365,0,0,32.5361,1.76932,14.3054,51.6269,UNKNOWN,True,5632
flat200-45.cnf,C_lkk_cadical,1,2.57028,0.257413,0.608614,3.29543,0,0,25.0893,0,0,33.8047,UNKNOWN,True,6632
flat200-45.cnf,D_lkk_kissat,1,2.93484,0.256359,0.632607,3.72725,0,0,31.3697,2.14323,13.5129,52.3981,UNKNOWN,True,5612
flat200-45.cnf,E_lkk_selector,1,2.76172,0.245174,0.614143,3.42745,0,0,31.8843,1.99997,13.8842,50.1358,UNKNOWN,True,5596
flat200-46.cnf,C_lkk_cadical,1,9.03678,0.266329,0.637704,3.26105,0,0,25.8131,0,0,40.5719,UNKNOWN,True,6716
flat200-46.cnf,D_lkk_kissat,1,2.49894,0.254373,0.600884,3.20884,0,0,36.4348,2.01491,18.4497,53.4763,UNKNOWN,True,5396
flat200-46.cnf,E_lkk_selector,1,4.5869,0.354518,0.875778,4.37501,0,0,41.6055,2.9105,24.516,63.1484,UNKNOWN,True,5596
flat200-47.cnf,D_lkk_kissat,1,10.1999,0.258633,0.609148,3.2473,0,0,39.2541,1.94103,11.1951,65.3302,UNKNOWN,True,5484
flat200-47.cnf,E_lkk_selector,1,2.84342,0.263457,0.690538,3.4236,0,0,47.7856,1.80056,19.5862,66.8589,UNKNOWN,True,5376
flat200-47.cnf,C_lkk_cadical,1,4.19139,0.447698,0.876472,4.4549,0,0,9.93541,0,0,21.7639,UNKNOWN,True,6512
flat200-48.cnf,E_lkk_selector,1,10.9727,0.359272,0.743972,4.00828,0,0,40.2712,2.19059,22.4618,69.6117,UNKNOWN,True,5456
flat200-48.cnf,C_lkk_cadical,1,3.73443,0.327595,0.808584,4.28154,0,0,16.1916,0,0,27.1903,UNKNOWN,True,6488
flat200-48.cnf,D_lkk_kissat,1,3.54984,0.328375,0.748051,4.1911,0,0,44.8523,2.27514,17.1274,66.6479,UNKNOWN,True,5512
flat200-49.cnf,C_lkk_cadical,1,4.29309,0.341736,0.816789,4.65179,0,0,5.59815,0,0,17.6167,UNKNOWN,True,6616
flat200-49.cnf,D_lkk_kissat,1,4.70864,0.368125,0.978835,4.42516,0,0,39.7667,2.53358,22.3002,65.9039,UNKNOWN,True,5620
flat200-49.cnf,E_lkk_selector,1,3.77328,0.312466,0.760194,4.17366,0,0,39.3176,2.435,21.7526,62.0023,UNKNOWN,True,5464
flat200-5.cnf,C_lkk_cadical,1,5.09464,0.403832,0.9682,5.07568,0,0,42.8415,0,0,57.2322,UNKNOWN,True,6724
flat200-5.cnf,D_lkk_kissat,1,3.60802,0.338148,0.826596,4.42601,0,0,70.4548,2.39542,22.8502,92.6934,UNKNOWN,True,5492
flat200-5.cnf,E_lkk_selector,1,3.92867,0.292732,0.695556,3.81507,0,0,55.5182,1.98607,17.5042,76.6679,UNKNOWN,True,5460
flat200-51.cnf,C_lkk_cadical,1,10.6724,0.274096,0.671287,3.79102,0,0,34.0216,0,0,51.2691,UNKNOWN,True,6516
flat200-51.cnf,D_lkk_kissat,1,3.73129,0.308498,0.774765,3.86819,0,0,46.1164,2.84041,18.9568,66.0473,UNKNOWN,True,5452
flat200-51.cnf,E_lkk_selector,1,2.7422,0.256494,0.66211,3.38086,0,0,44.6892,2.04509,16.7343,63.9645,UNKNOWN,True,5564
flat200-52.cnf,D_lkk_kissat,1,11.3077,0.329952,0.81152,4.23186,0,0,45.8387,2.98143,18.8201,76.4696,UNKNOWN,True,5604
flat200-52.cnf,E_lkk_selector,1,3.3685,0.297146,0.753862,3.9151,0,0,43.6082,2.01041,25.6187,64.3691,UNKNOWN,True,5548
flat200-52.cnf,C_lkk_cadical,1,3.3252,0.31795,0.817753,4.01191,0,0,20.1319,0,0,30.3127,UNKNOWN,True,6328
flat200-53.cnf,E_lkk_selector,1,14.2491,0.330051,0.777329,4.06895,0,0,35.3948,2.37128,17.7661,69.5584,UNKNOWN,True,5548
flat200-53.cnf,C_lkk_cadical,1,3.64275,0.333166,0.829985,4.30713,0,0,12.2679,0,0,24.0763,UNKNOWN,True,6448
flat200-53.cnf,D_lkk_kissat,1,4.05678,0.365963,0.873957,4.84446,0,0,46.461,2.91713,29.3781,70.3059,UNKNOWN,True,5376
flat200-54.cnf,C_lkk_cadical,1,3.94452,0.33721,0.791632,4.26566,0,0,27.563,0,0,39.1811,UNKNOWN,True,6496
flat200-54.cnf,D_lkk_kissat,1,4.73136,0.359796,0.835777,4.67392,0,0,82.9691,2.92773,25.8969,108.949,UNKNOWN,True,5560
flat200-54.cnf,E_lkk_selector,1,4.13838,0.322266,0.79683,4.2244,0,0,70.2385,2.40291,22.6414,95.7354,UNKNOWN,True,5520
flat200-55.cnf,C_lkk_cadical,1,2.93055,0.270682,0.671486,3.57386,0,0,31.978,0,0,41.167,UNKNOWN,True,6588
flat200-55.cnf,D_lkk_kissat,1,4.93926,0.425602,0.975841,5.27575,0,0,40.0763,3.2378,23.3141,65.1307,UNKNOWN,True,5496
flat200-55.cnf,E_lkk_selector,1,4.60135,0.367732,0.804844,4.50988,0,0,44.5765,3.29503,27.8715,71.2182,UNKNOWN,True,5520
flat200-56.cnf,C_lkk_cadical,1,14.0309,0.40227,0.939354,5.16637,0,0,22.0738,0,0,45.3881,UNKNOWN,True,6504
flat200-56.cnf,D_lkk_kissat,1,3.49144,0.313459,0.757911,3.95259,0,0,53.5852,2.44947,26.0347,74.5557,UNKNOWN,True,5472
flat200-56.cnf,E_lkk_selector,1,3.65297,0.317906,0.812821,4.05736,0,0,49.9485,2.55353,22.502,73.4033,UNKNOWN,True,5488
flat200-57.cnf,D_lkk_kissat,1,11.7397,0.355713,0.853565,4.23304,0,0,50.0341,2.63932,22.6734,82.9014,UNKNOWN,True,5628
flat200-57.cnf,E_lkk_selector,1,3.83567,0.360398,0.841654,4.16751,0,0,50.1078,2.2822,22.39,72.573,UNKNOWN,True,5468
flat200-57.cnf,C_lkk_cadical,1,4.56186,0.34664,0.827826,4.40759,0,0,34.9427,0,0,47.7436,UNKNOWN,True,6868
flat200-58.cnf,E_lkk_selector,1,12.2617,0.277045,0.673509,3.84827,0,0,27.599,2.42319,20.0222,57.3557,UNKNOWN,True,5308
flat200-58.cnf,C_lkk_cadical,1,3.41168,0.284413,0.734573,3.83246,0,0,1.18707,0,0,10.8014,UNKNOWN,True,6632
flat200-58.cnf,D_lkk_kissat,1,3.06863,0.320523,0.729132,4.4101,0,0,26.8791,2.17906,19.0582,47.1049,UNKNOWN,True,5512
flat200-59.cnf,C_lkk_cadical,1,4.69555,0.339566,0.720325,4.03851,0,0,52.4533,0,0,64.3484,UNKNOWN,True,6736
flat200-59.cnf,D_lkk_kissat,1,4.04497,0.338793,0.855265,4.22581,0,0,58.7942,2.54375,21.338,84.5709,UNKNOWN,True,5656
flat200-59.cnf,E_lkk_selector,1,3.35805,0.283588,0.72764,3.76886,0,0,45.6783,2.11392,17.7922,64.5845,UNKNOWN,True,5592
flat200-62.cnf,C_lkk_cadical,1,3.96051,0.363987,0.832243,4.40824,0,0,50.6055,0,0,62.0539,UNKNOWN,True,6752
flat200-62.cnf,D_lkk_kissat,1,3.39609,0.317234,0.797143,5.33466,0,0,50.9678,2.65109,23.6189,75.7263,UNKNOWN,True,5468
flat200-62.cnf,E_lkk_selector,1,3.74386,0.309989,0.786617,4.15081,0,0,52.0866,2.28686,14.3734,73.2273,UNKNOWN,True,5476
flat200-63.cnf,C_lkk_cadical,1,13.5427,0.35267,0.809517,4.35679,0,0,38.1628,0,0,59.0798,UNKNOWN,True,6688
flat200-63.cnf,D_lkk_kissat,1,3.63416,0.338186,0.708691,3.63931,0,0,57.5003,2.37116,19.8714,78.5084,UNKNOWN,True,5568
flat200-63.cnf,E_lkk_selector,1,3.75841,0.336902,0.793594,4.26597,0,0,58.0882,2.51024,20.5984,80.1227,UNKNOWN,True,5368
flat200-64.cnf,D_lkk_kissat,1,10.7667,0.326815,0.794807,4.15194,0,0,37.08,2.19276,19.2728,65.0288,UNKNOWN,True,5432
flat200-64.cnf,E_lkk_selector,1,3.44981,0.317014,0.82436,4.28599,0,0,43.3562,2.41391,25.7701,66.7589,UNKNOWN,True,5416
flat200-64.cnf,C_lkk_cadical,1,2.96528,0.272889,0.638314,3.45345,0,0,13.275,0,0,22.1801,UNKNOWN,True,6520
flat200-65.cnf,E_lkk_selector,1,11.7257,0.310991,0.766088,4.00759,0,0,82.0491,2.3246,14.3737,114.362,UNKNOWN,True,5480
flat200-65.cnf,C_lkk_cadical,1,3.98427,0.369785,0.822596,4.482,0,0,31.0203,0,0,42.3339,UNKNOWN,True,6608
flat200-65.cnf,D_lkk_kissat,1,3.53377,0.307761,0.707045,3.79108,0,0,93.9014,2.04306,15.9445,114.43,UNKNOWN,True,5404
flat200-66.cnf,C_lkk_cadical,1,3.64222,0.309736,0.756078,3.9448,0,0,33.7641,0,0,44.7769,UNKNOWN,True,6596
flat200-66.cnf,D_lkk_kissat,1,4.06618,0.35012,0.853498,4.35402,0,0,104.604,2.4501,27.054,126.565,UNKNOWN,True,5560
flat200-66.cnf,E_lkk_selector,1,3.42902,0.258691,0.693881,3.7695,0,0,102.079,2.7871,24.8666,126.398,UNKNOWN,True,5616
flat200-67.cnf,C_lkk_cadical,1,3.31646,0.298545,0.683596,3.51585,0,0,11.8541,0,0,21.3826,UNKNOWN,True,6300
flat200-67.cnf,D_lkk_kissat,1,2.62507,0.247806,0.600404,3.35791,0,0,42.4193,1.87405,14.2934,59.8152,UNKNOWN,True,5440
flat200-67.cnf,E_lkk_selector,1,3.11465,0.256456,0.608273,3.22557,0,0,38.6846,2.07887,10.7634,59.4266,UNKNOWN,True,5376
flat200-69.cnf,C_lkk_cadical,1,9.12702,0.266121,0.596046,3.08718,0,0,10.4545,0,0,25.6177,UNKNOWN,True,6376
flat200-69.cnf,D_lkk_kissat,1,3.12382,0.258744,0.615603,3.57518,0,0,32.8946,2.10828,15.0029,52.8572,UNKNOWN,True,5404
flat200-69.cnf,E_lkk_selector,1,2.58419,0.252827,0.621023,3.29926,0,0,29.7014,1.90843,11.6098,46.9155,UNKNOWN,True,5536
flat200-7.cnf,D_lkk_kissat,1,8.96937,0.263857,0.690471,3.24036,0,0,40.8409,2.434,23.2749,65.3118,UNKNOWN,True,5532
flat200-7.cnf,E_lkk_selector,1,2.87676,0.256101,0.599452,3.44482,0,0,34.8787,2.33418,17.2129,54.9494,UNKNOWN,True,5488
flat200-7.cnf,C_lkk_cadical,1,3.52307,0.292126,0.736037,4.00776,0,0,119.955,0,0,131.4,UNKNOWN,True,6672
flat200-71.cnf,E_lkk_selector,1,9.71349,0.266698,0.653804,3.63378,0,0,32.8696,1.93274,14.8023,59.5057,UNKNOWN,True,5464
flat200-71.cnf,C_lkk_cadical,1,3.72215,0.294499,0.69855,3.6844,0,0,12.9438,0,0,23.3872,UNKNOWN,True,6468
flat200-71.cnf,D_lkk_kissat,1,2.95811,0.251417,0.613239,3.8699,0,0,34.289,2.07484,16.3638,52.7118,UNKNOWN,True,5524
flat200-72.cnf,C_lkk_cadical,1,2.8585,0.266111,0.6315,3.28509,0,0,5.00548,0,0,13.5292,UNKNOWN,True,6176
flat200-72.cnf,D_lkk_kissat,1,3.11449,0.260686,0.635198,3.23026,0,0,34.1893,1.90216,16.0915,51.6914,UNKNOWN,True,5488
flat200-72.cnf,E_lkk_selector,1,2.92819,0.250175,0.622465,3.20056,0,0,34.0532,1.98063,16.0338,51.6512,UNKNOWN,True,5524
flat200-73.cnf,C_lkk_cadical,1,3.42633,0.307079,0.764036,3.8588,0,0,4.8314,0,0,14.6039,UNKNOWN,True,6192
flat200-73.cnf,D_lkk_kissat,1,2.68482,0.250833,0.6248,3.31877,0,0,48.172,1.77867,19.9507,71.5747,UNKNOWN,True,5440
flat200-73.cnf,E_lkk_selector,1,3.84061,0.351483,0.796509,4.2263,0,0,48.7548,2.48972,21.2445,72.661,UNKNOWN,True,5516
flat200-75.cnf,C_lkk_cadical,1,8.85397,0.290149,0.623495,3.35587,0,0,14.0487,0,0,28.9405,UNKNOWN,True,6588
flat200-75.cnf,D_lkk_kissat,1,2.91543,0.268002,0.629284,3.70709,0,0,45.3206,2.77496,18.0956,65.7372,UNKNOWN,True,5432
flat200-75.cnf,E_lkk_selector,1,3.26394,0.252624,0.633505,3.36173,0,0,35.8529,1.84039,17.6933,55.1209,UNKNOWN,True,5552
flat200-76.cnf,D_lkk_kissat,1,9.33833,0.259189,0.650729,3.37965,0,0,29.8616,2.09041,11.952,56.5993,UNKNOWN,True,5632
flat200-76.cnf,E_lkk_selector,1,4.65895,0.330112,0.799519,4.22563,0,0,32.1504,2.54044,14.6908,54.1401,UNKNOWN,True,5528
flat200-76.cnf,C_lkk_cadical,1,2.80253,0.275755,0.599303,3.36623,0,0,4.09372,0,0,12.5335,UNKNOWN,True,6204
flat200-79.cnf,E_lkk_selector,1,11.7248,0.282867,0.691744,3.46611,0,0,33.3539,2.03832,15.3923,64.8704,UNKNOWN,True,5476
flat200-79.cnf,C_lkk_cadical,1,3.0384,0.26938,0.615647,3.35333,0,0,62.8875,0,0,71.862,UNKNOWN,True,6548
flat200-79.cnf,D_lkk_kissat,1,3.26744,0.279061,0.638599,3.53554,0,0,25.1339,1.80429,16.9382,43.6935,UNKNOWN,True,5560
flat200-8.cnf,C_lkk_cadical,1,2.83904,0.260363,0.658111,3.29646,0,0,27.1542,0,0,35.8332,UNKNOWN,True,6724
flat200-8.cnf,D_lkk_kissat,1,3.07999,0.245813,0.621293,3.23517,0,0,29.4854,2.69158,22.177,48.0642,UNKNOWN,True,5556
flat200-8.cnf,E_lkk_selector,1,2.60095,0.250139,0.598377,3.17591,0,0,27.892,1.81576,19.7077,46.0234,UNKNOWN,True,5560
flat200-80.cnf,C_lkk_cadical,1,2.9584,0.263553,0.649623,3.49139,0,0,32.7751,0,0,41.9887,UNKNOWN,True,6792
flat200-80.cnf,D_lkk_kissat,1,2.88313,0.251851,0.623646,3.57898,0,0,80.5727,1.87175,22.4444,98.4057,UNKNOWN,True,5376
flat200-80.cnf,E_lkk_selector,1,2.59376,0.253663,0.637993,3.38746,0,0,81.449,1.85246,23.3015,102.589,UNKNOWN,True,5548
flat200-82.cnf,C_lkk_cadical,1,10.8763,0.285343,0.659613,3.66566,0,0,65.1382,0,0,83.0044,UNKNOWN,True,6496
flat200-82.cnf,D_lkk_kissat,1,3.07911,0.305492,0.602235,3.40107,0,0,56.3277,2.05317,18.3808,78.3988,UNKNOWN,True,5560
flat200-82.cnf,E_lkk_selector,1,2.73892,0.335216,0.614573,3.27071,0,0,50.5895,2.27095,22.8605,69.2828,UNKNOWN,True,5416
flat200-83.cnf,D_lkk_kissat,1,8.08573,0.249878,0.618172,3.37381,0,0,43.4143,1.83899,15.2533,66.8271,UNKNOWN,True,5548
flat200-83.cnf,E_lkk_selector,1,2.80817,0.274524,0.67841,3.52839,0,0,39.8576,1.88487,11.7424,58.0729,UNKNOWN,True,5488
flat200-83.cnf,C_lkk_cadical,1,2.67842,0.273571,0.640533,3.44341,0,0,21.2733,0,0,31.1806,UNKNOWN,True,6336
flat200-84.cnf,E_lkk_selector,1,9.11031,0.282661,0.601994,3.14705,0,0,29.8204,2.06233,11.8827,55.374,UNKNOWN,True,5676
flat200-84.cnf,C_lkk_cadical,1,2.49558,0.252688,0.610953,3.29034,0,0,6.22278,0,0,14.5715,UNKNOWN,True,6564
flat200-84.cnf,D_lkk_kissat,1,3.50022,0.305815,0.816161,3.95201,0,0,33.236,2.67221,15.9082,54.9057,UNKNOWN,True,5568
flat200-86.cnf,C_lkk_cadical,1,2.79881,0.257645,0.611213,3.5594,0,0,1.10015,0,0,9.48939,UNKNOWN,True,6332
flat200-86.cnf,D_lkk_kissat,1,2.9439,0.304025,0.639878,3.44603,0,0,25.1962,2.18961,17.3858,43.523,UNKNOWN,True,5524
flat200-86.cnf,E_lkk_selector,1,2.98434,0.273893,0.646713,3.37147,0,0,29.466,2.14922,21.6153,49.0019,UNKNOWN,True,5448
flat200-87.cnf,C_lkk_cadical,1,3.1494,0.262952,0.654597,3.34805,0,0,17.0401,0,0,26.0762,UNKNOWN,True,6540
flat200-87.cnf,D_lkk_kissat,1,2.57799,0.252535,0.613041,3.3259,0,0,60.8683,1.96288,12.8311,79.4938,UNKNOWN,True,5468
flat200-87.cnf,E_lkk_selector,1,3.12533,0.245629,0.629484,3.2385,0,0,59.9233,2.06759,11.9909,79.8808,UNKNOWN,True,5520
flat200-88.cnf,C_lkk_cadical,1,11.9891,0.365097,0.823046,4.63945,0,0,23.656,0,0,43.562,UNKNOWN,True,6620
flat200-88.cnf,D_lkk_kissat,1,2.76043,0.261242,0.624528,3.38134,0,0,31.7769,2.15131,13.9282,51.9056,UNKNOWN,True,5524
flat200-88.cnf,E_lkk_selector,1,2.74276,0.309728,0.655333,3.49269,0,0,35.55,2.05931,17.6093,53.9891,UNKNOWN,True,5588
flat200-89.cnf,D_lkk_kissat,1,9.81725,0.299391,0.786477,3.71801,0,0,32.7164,2.34935,15.0657,59.1563,UNKNOWN,True,5708
flat200-89.cnf,E_lkk_selector,1,2.92962,0.270638,0.65691,3.53811,0,0,29.9735,1.91698,11.8905,46.8611,UNKNOWN,True,5676
flat200-89.cnf,C_lkk_cadical,1,3.2416,0.276207,0.660471,3.36856,0,0,24.2513,0,0,33.4281,UNKNOWN,True,6612
flat200-9.cnf,E_lkk_selector,1,10.3513,0.258441,0.643612,3.63154,0,0,33.4506,2.701,16.1516,61.5448,UNKNOWN,True,5620
flat200-9.cnf,C_lkk_cadical,1,3.15576,0.268383,0.639949,3.58817,0,0,4.83304,0,0,14.7997,UNKNOWN,True,6420
flat200-9.cnf,D_lkk_kissat,1,4.48056,0.362404,0.836475,4.50019,0,0,40.444,3.1956,23.6396,66.5564,UNKNOWN,True,5708
flat200-90.cnf,C_lkk_cadical,1,3.01422,0.254957,0.6353,3.36022,0,0,9.57601,0,0,18.8843,UNKNOWN,True,6280
flat200-90.cnf,D_lkk_kissat,1,3.17691,0.262088,0.635273,3.41476,0,0,39.283,2.05885,21.3419,59.0041,UNKNOWN,True,5472
flat200-90.cnf,E_lkk_selector,1,3.1177,0.308395,0.654136,3.32939,0,0,35.7099,2.05344,17.7633,55.9504,UNKNOWN,True,5564
flat200-91.cnf,C_lkk_cadical,1,3.05529,0.264328,0.668476,4.27989,0,0,11.2701,0,0,21.7847,UNKNOWN,True,6516
flat200-91.cnf,D_lkk_kissat,1,3.27411,0.261908,0.650278,3.34987,0,0,36.3209,1.72188,18.0427,54.8442,UNKNOWN,True,5548
