instance,stratum,domain,selector_choice,selector_reason,lkk_cadical_par2_ms,lkk_kissat_par2_ms,selector_par2_ms,oracle_par2_ms,regret_ms,picked_faster,harmful,tie,selector_ms
uuf250-080.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=44,registry=UNKNOWN)",4884.037073,5588.272642,5438.683752,4884.037073,554.6466789999995,False,True,False,
uuf250-081.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=42,registry=UNKNOWN)",5690.644385,5088.483247,4836.400585,5088.483247,-252.0826619999998,False,False,False,
uuf250-082.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=47,registry=UNKNOWN)",5538.96585,5893.624027,5791.858473,5538.96585,252.89262300000064,False,True,False,
uuf250-083.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=47,registry=UNKNOWN)",1774.444732,1373.233908,1220.960004,1373.233908,-152.2739039999999,False,False,False,
uuf250-084.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=43,registry=UNKNOWN)",2426.907127,2626.408856,2829.190241,2426.907127,402.28311399999984,False,True,False,
uuf250-085.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=40,registry=UNKNOWN)",4083.012862,3479.556555,3580.607364,3479.556555,101.05080899999984,False,True,False,
uuf250-086.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=44,registry=UNKNOWN)",4635.589067,2575.385697,2625.420214,2575.385697,50.03451700000005,False,True,False,
uuf250-087.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=44,registry=UNKNOWN)",10763.008672,10408.193616,11364.700376,10408.193616,956.5067600000002,False,True,False,
uuf250-088.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=48,registry=UNKNOWN)",6693.152732,4584.571717,4434.055875,4584.571717,-150.5158419999998,False,False,False,
uuf250-089.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=37,registry=UNKNOWN)",4333.970921,4083.917691,4437.069386,4083.917691,353.151695,False,True,False,
uuf250-09.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=49,registry=UNKNOWN)",12820.294952,8954.675366,10013.363364,8954.675366,1058.6879980000012,False,True,False,
uuf250-090.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=40,registry=UNKNOWN)",819.156687,969.840523,969.704206,819.156687,150.54751899999997,False,True,False,
uuf250-091.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=43,registry=UNKNOWN)",4783.34005,4032.035333,4234.584342,4032.035333,202.5490090000003,False,True,False,
uuf250-093.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=40,registry=UNKNOWN)",4837.445997,3582.126913,2926.25342,3582.126913,-655.873493,False,False,False,
uuf250-095.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=41,registry=UNKNOWN)",3129.807956,2780.02032,2679.51238,2780.02032,-100.50793999999996,False,False,False,
uuf250-096.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=45,registry=UNKNOWN)",6093.627058,3479.681445,4434.328858,3479.681445,954.6474129999997,False,True,False,
uuf250-097.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=45,registry=UNKNOWN)",2928.027771,2175.37839,2375.628935,2175.37839,200.25054500000033,False,True,False,
uuf250-099.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=43,registry=UNKNOWN)",3883.67103,3230.876372,2979.970026,3230.876372,-250.9063460000002,False,False,False,
